doc_code,name,source_url,local_path,linh_vuc,age_band,doc_type,source_tier,uploaded_at,status,need_manual
NEED_MANUAL,ff9dcc23888197adfbe19a233ff117e83b161a46271babac2a55a5324d608da1,https://daihoctantrao.edu.vn/media/files/7-GDMN.pdf,data/export/kho-tai-lieu/00_Khac/vn/chung/chung/chung/NEED_MANUAL__ff9dcc23888197adfbe19a233ff117e83b161a46271babac2a55a5324d608da1.md,chung,chung,,0,2026-07-08T17:40:12.482185,need_manual,True
NEED_MANUAL,3e5d6ca991e4f99b11263c00c2e4a4fce9eb94922b796449844e849813a380e5,https://thientuong.com.vn/wp-content/uploads/2022/11/GI%C3%81O-%C3%81N-M%E1%BA%AAU-5-TU%E1%BB%94I.pdf,data/export/kho-tai-lieu/00_Khac/vn/chung/chung/chung/NEED_MANUAL__3e5d6ca991e4f99b11263c00c2e4a4fce9eb94922b796449844e849813a380e5.md,chung,chung,,0,2026-07-08T17:40:16.066920,need_manual,True
NEED_MANUAL,ff9dcc23888197adfbe19a233ff117e83b161a46271babac2a55a5324d608da1,https://daihoctantrao.edu.vn/media/files/7-GDMN.pdf,data/export/kho-tai-lieu/00_Khac/vn/chung/chung/chung/NEED_MANUAL__ff9dcc23888197adfbe19a233ff117e83b161a46271babac2a55a5324d608da1.md,chung,chung,,0,2026-07-08T17:41:54.412473,need_manual,True
NEED_MANUAL,3e5d6ca991e4f99b11263c00c2e4a4fce9eb94922b796449844e849813a380e5,https://thientuong.com.vn/wp-content/uploads/2022/11/GI%C3%81O-%C3%81N-M%E1%BA%AAU-5-TU%E1%BB%94I.pdf,data/export/kho-tai-lieu/00_Khac/vn/chung/chung/chung/NEED_MANUAL__3e5d6ca991e4f99b11263c00c2e4a4fce9eb94922b796449844e849813a380e5.md,chung,chung,,0,2026-07-08T17:41:55.477260,need_manual,True
